name,meat
Stuffed Idli Ke Pakode,FALSE
Rajgira Puri (Navratri Fasting/Vrat),FALSE
Spiced Rajma Pulao - Spiced Kidney Bean Rice,FALSE
Kashmiri Style Apple Tamatar Sabzi - No Onion No Garlic,FALSE
Eggless Marble Cake,TRUE
Gulkand Kala Jamun,FALSE
Mutton Ghee Roast,TRUE
Karnataka Style Churumuri-Spicy Puffed Rice,FALSE
Eggless Whole Wheat Tutti Frutti Cake,FALSE
Hare Chane Ka Pulav,FALSE
Carrot Ribbon Salad With Asian Sesame Dressing,FALSE
Maharashtrian Achar Ka Masala (Pickle Mix),FALSE
Thai Style Curried Corn Fritters,FALSE
Tofu Fried Rice,FALSE
Strawberry Cheesecake Muffins,TRUE
Perfect Gooey Mozzarella Garlic Bread,FALSE
Bengali Style Dhokar Dalna (Spiced Lentil Cakes in Tomato Gravy),FALSE
Gan Bian Dou Jiao (Dry Fried Sichuan Haricot Beans),FALSE
Karnataka Style Sorakkai Palya,FALSE
Boondi Raita Spiced With Black Salt,FALSE
Dahi Suran Ki Kadhi - Yam Cooked In Yogurt Curry,FALSE
Radish Soup,FALSE
Raw Mango And Spring Onion Chutney,FALSE
Punjabi Style Egg Curry,TRUE
Mango Shrikhand Taco - Sweet Mango Yogurt Dip Taco,FALSE
Green Peas Nimona,FALSE
Black Eyed Bean Lemon Bruschetta,FALSE
Pav Bhaji Pizza,FALSE
Fenugreek and Egg Fried Rice (Anda Methi Chawal),TRUE
Cheesy Tawa Pizza With Corn And Broccoli,FALSE
Cabbage Poricha Kootu (Red Cabbage) - South Indian Cabbage Dal,FALSE
Pyaaz Ki Kachori,FALSE
Mexican Cottage Cheese Chicken Enchilada,TRUE
Mango Tofu Smoothie,FALSE
Carrot Soup,FALSE
Keerai Karamani Kuzhambu- Palak Lobia Curry,FALSE
Onion Rava Bhakri (Goan Kanyachi Bhakri),FALSE
Chatpatti Makai Masala,FALSE
Bedmi Poori - Spiced Split Black Lentil Pooris,FALSE
Instant Cucumber Pickle,FALSE
Chicken Bánh Mì - Vietnamese Grilled Chicken Sandwich,TRUE
Milagu Pirattal Poriyal,FALSE
Rajasthani Khoya Matar Sabzi,FALSE
Black Bean Noodles,FALSE
Pudina Quinoa,FALSE
Goan Chana Ros (White Peas Curry),FALSE
Palak And Peas Kachori,FALSE
Veggie Rava Idli,FALSE
Moong Dal Idli With Thengai Milagai Podi,FALSE
Curried Sweet Potato Mexican Fajita,FALSE
Bhakarwadi Chaat - Maharashtrian Spiced Chaat,FALSE
Ghoogri - Jowar Upma,FALSE
Pineapple Ladoo,FALSE
Kalyana Veetu Senai Curry,FALSE
One Pot Vangi Bhath,FALSE
Baked Yogurt With Honey Cinnamon Grilled Fruits,FALSE
High Protein Grilled Rajma Corn Sandwich,FALSE
Mexican Style Cemita - Sesame Sandwich Bun,FALSE
Hunan Style Sweet Sour Chicken,TRUE
Maharashtrian Style Dudhi Kajuchi Sonari Amti - Bottle Gourd And Cashew Nut Sabzi,FALSE
Tomato Chutney,FALSE
Sabbasige Soppu Dosa (Dill Leaves Sweet Dosa),FALSE
Fried Poha Chivda - Flatten Rice Spicy Mixture,FALSE
Spiced Prune Chutney,FALSE
Chow Chow Thoran (Poriyal),FALSE
Kabuli Chana Rasam,FALSE
Cheesy Chicken Tikka,TRUE
Masoor Dal Gassi - Lentils in Tangy Coconut Curry,FALSE
Jowar Atta Pyaz Thepla – Sorghum Wheat Onion Thepla,FALSE
Vegetarian Pad Thai - Thai style Stir fried Vegetarian Rice Noodle Dish,TRUE
Chicken Stuffed Bread,TRUE
Sweet Potato and Spinach Hash brown,FALSE
Kerala Style Kanji Payar,FALSE
Green Chana Chutney,FALSE
Pattani Kootu (Green Peas Curry),FALSE
Asparagus Broccoli Fettuccine Pasta With Roasted Almonds,FALSE
Chenai Kizhangu Masiyal-South Indian Style Yam Masiyal,FALSE
Stuffed Potato Cutlet With Mint Mayo,FALSE
Chicken Steak With Pan Roasted Vegetables and Potato Mash,TRUE
Zucchini and Red Pepper Muffin,FALSE
Arbi Cutlet (Spiced Colocasia Patties),FALSE
No Bake Lemon Bars,FALSE
Broccoli Stir Fry,FALSE
Pan Fried Onion Pakora - A Perfect Diwali and Evening Snack,FALSE
Oats Chivda- Oats Poha Mixture- No Onion No Garlic,FALSE
Orange Rasam - Orange Rasam,FALSE
Methi Malai Matar - Fenugreek Peas Curry With Cream,FALSE
Kashmiri Rogan Josh - Mutton in Red Curry,TRUE
Chocolate Doughnut,FALSE
Spring Onion and Peanut Raita,FALSE
Macaroni Chaat,FALSE
Tuvar Ni Dal - Parsi Toovar Dal,FALSE
Vietnamese Rice Noodle Salad,FALSE
Whole Wheat Onion Stuffed Kulcha,FALSE
Caramelized Carrots and Pumpkin Seeds Cake,TRUE
Ulundhu Kali (Urad Dal Sweet),FALSE
Kollu Vada Kurma (Horse Gram Fritters Spicy and Tangy Curry),FALSE
Padpe Uppukari -  Harive Soppu Palya,FALSE
One Pot Chickpea And Brinjal Curry,FALSE
Green Chilli Vegetable,FALSE
Frozen Strawberry Yogurt,FALSE
Masala Cheese Bread Loaf With Garam Masala and Herbs,FALSE
Milk Peda,FALSE
Oriya Style Ambila-Sweet and Spicy Mixed Vegetable Sabzi,FALSE
Khatti Meethi Tinda Sabzi,FALSE
Coca Cola Bundt Cake,FALSE
Vegetarian Watermelon Jello,FALSE
Maharashtrian Kadhi - Maharashtrian Kadhi,FALSE
Aloo Bhindi Masala Gravy,FALSE
Turai Baingan Ki Sabzi,FALSE
Homemade Hoisin Sauce,FALSE
Dry Navratan Korma,FALSE
Apple Onion Chutney,FALSE
Ragi Masala Twisters-Healthy Snack,FALSE
Ellu Sadam,FALSE
Berry Focaccia with Mascarpone Cheese(Italian bread topped with mixed berries and served with Sweetened Mascarpone Cheese),FALSE
Eggless Fresh Cherry Cake,FALSE
Green Moong Dal Sabzi,FALSE
Gutti Vankaya,FALSE
Methi Turai Ki Sabzi,FALSE
Apple Danish Pastry,TRUE
Ajwain Puri - Puri Flavoured With Carom Seeds,FALSE
Paneer Chilli Dosa - Spicy Cottage Cheese Dosa,FALSE
Kashmiri Anardan Chetin (Pomegranate Seeds Chutney),FALSE
Karnataka Style Sabbasige Rasam - Dill leave and Toor Dal Rasam,FALSE
Mexican Style Capirotada-Bread Pudding,FALSE
Sweet Corn and Avarakkai Sundal,FALSE
Pepper Cauliflower,FALSE
Fresh Apple Bundt Cake,TRUE
Vagharela Chawal - Parsi Style Brown Rice,FALSE
French Madeleine,TRUE
Traditional Maharashtrian Bhakarwadi,FALSE
Ribbon Pakoda - South Indian Tea Time Snack,FALSE
Chocolate Kaju Katli - Chocolate Kaju Barfi,FALSE
Indo-Chinese Paneer Manchurian,FALSE
Grilled Cheese Sandwich With Paneer and Potato,FALSE
Bendekayi Koddel/Bolu Huli - Mangalorean Style Bhindi Sambar,FALSE
Homemade Lemon Sevai - Lemon Idiyappam,FALSE
Mavinakayi Chutney - South Canara Raw Mango Chutney,FALSE
Atta Biscuit (Whole Wheat Flour Cookies Spiced with Cardamom),FALSE
Chilli Chicken Cheese Quesadilla,TRUE
Mocha Swiss Roll (Cream Roll),TRUE
Aamras,FALSE
Basundi / Rabri,FALSE
Oriya Style Moong Dalma,FALSE
Kala Chana Masala Curry,FALSE
Chicken Dum Biryani,TRUE
Mughlai Style Chicken Haleem,TRUE
Kerala Style Pazham Pori (Banana Fry),FALSE
Chicken Yakisoba - Japanese Noodles,TRUE
No Bake Nutella Cheesecake,FALSE
Mutton Do Pyaza,TRUE
Tamil Nadu Style Broccoli Poriyal - Broccoli Stir Fry,FALSE
Kashmiri Style Modur Pulao - Kashmiri Sweet Pulao,FALSE
Thotakura Majjiga Pulusu - Amaranth Leaves in Buttermilk Stew,FALSE
Nandan Kozhi  - Kerala Style Chicken Curry,TRUE
Tomato Basil Chicken Curry,TRUE
Penne With Roasted Eggplant And Mint Pesto,FALSE
Mango Panna Cotta With Fruit Cream,FALSE
Kerala Chicken Curry,TRUE
Baba Ganoush (Roasted Eggplant Middle Eastern Dip),FALSE
Karnataka Style Jackfruit Moong Dal Payasa,FALSE
Matar Butter Masala,FALSE
Spicy Mullangi Thogayal (Radish Chutney),FALSE
Mavinakayi Chitranna - Spiced Raw Mango Tempered Rice,FALSE
Punjabi Methi Kadhi,FALSE
Pav Bhaji Flavored Pasta-Fusion Fusilli Pasta,FALSE
Flourless Chocolate Rum Cake,FALSE
Ragi Choco Coffee Mug Cake,FALSE
Mix Vegetable Risotto,FALSE
Almond And Besan Ladoo,FALSE
Apple Jalebi,FALSE
Jaisalmer Kala Chana Kadhi - Rajasthani Chick Curry,FALSE
Boiled Peanut Raita,FALSE
Dal Shorba - Indian Style Lentil Soup,FALSE
Sabudana Khatti Meethi Namkeen,FALSE
Chettinad Kozhi Rasam - Chettinad Chicken Rasam,TRUE
Bengali Doi Maach (Fish In Yogurt Curry),TRUE
How to Make Homemade Flat Noodles With Egg,TRUE
Veg Shawarma,FALSE
Parsi Steel Chas Payelo Sakarkand,FALSE
Quick and Easy Apple Cake,FALSE
Kumbalakai Majjige Huli- Ash Gourd Buttermilk Curry,FALSE
Curried Carrot Celery Soup,FALSE
Date Obbattu (Date Puran Poli),FALSE
Baked Vegetable Seekh Kebab,FALSE
Kiwi Sondesh,FALSE
Eggless Cinnamon Flavoured Apple and Plum Cake,FALSE
Twin In One Bread Loaf,FALSE
Anhui Style 5 spice Corn Croquettes,FALSE
Sweet Potato Gnocchi With Garlic And Herb Butter,FALSE
Thakkali Rasam - Thakkali Rasam,FALSE
Sour Mint Potato - Tangy Mint Potatoes,FALSE
Manathakkali Kootu,FALSE
Pan Fried Avocado Kofta,FALSE
Bajra Matar Ki Khichdi,FALSE
Paleo Balsamic Mushrooms,FALSE
Apple And Raisin Chutney,FALSE
Paneer Gassi,FALSE
Chow Chow Thakkali Kootu - Chayote Squash In Dal Coconut Curry,FALSE
Andhra Style Raw Soup -Ra Tamarind Juice,FALSE
Ajwain Puri,FALSE
Arbi Gosht Masala - Mutton Arbi Curry In Electric Pressure Cooker,TRUE
Mexican Style Red Chicken Chilaquiles,TRUE
Kala Chana Amti - Maharashtrian Black Chickpea Curry,FALSE
"Fig, Ricotta And Honey Salad With Pine Nuts",FALSE
Homemade Whole Wheat Crepes,FALSE
Creamy Cinnamon Peach Milkshake With Chia Seeds,FALSE
Vanilla Dutch Baby Pancake,FALSE
Sindhi Kadhi,FALSE
Fruit Kebabs,FALSE
Soft Taco With Mushroom and Roasted Bell pepper Sauce,FALSE
Roasted Chicken Curry In Spinach Parmesan Sauce,TRUE
Avocado Tomato Grilled Cheese Sandwich,FALSE
Ragi Nippattu With Peanuts And Sesame - Ragi Thattai / Chekkalu,FALSE
Chinese Dragon Chicken With Vegetables,TRUE
Hot chicken,TRUE
Paneer Shashlik,FALSE
Parshe Macher Jhal - Mullet In Mustard Sauce,TRUE
Awadhi Style Dal Masoor Mussallam,FALSE
Green Chutney Aloo Chaat - Green Chutney Aloo Chaat,FALSE
Healthy Carrot Methi and Mooli Thepla,FALSE
Eggless Saffron Yogurt Mousse With Cardamom and Nuts,FALSE
Khamiri Roti,FALSE
Green zucchini tamarind broth (turkey berry yummy pastry),FALSE
Kolhapuri Misal Pav,FALSE
Chickpea Pulses with Coconut (Bengali Chickpeas with Fried Coconut Solution),FALSE
Sparkling Strawberry Mocktail,FALSE
French Crullers,FALSE
Matar Millet Pulao - Peas Pulao,FALSE
Chettinad Style Tomato Vermicelli Upma,FALSE
Kovakkai Podi Curry,FALSE
Easy Creamy Chicken Curry,TRUE
Pudina Dahi Chutney - Pudina Dahi Chutney,FALSE
Malvani Anda Curry - Egg Curry With Spicy Malvani Masala,TRUE
Shanghai Yang Chun Noodle (Flat Noodles In Soya Broth),FALSE
Green Legume Fry - Green Moong Sprout Fry,FALSE
Marwari Gatta Kadhi - Marwari Gatte Ki Kadhi,FALSE
Chicken Tikki - Chicken Cutlet,TRUE
Kala Chana Masala,FALSE
Oats And Spinach Pongal,FALSE
Allahabadi Tehri,FALSE
Blueberry Chia Banana Smoothie,FALSE
Podi Potta Pachhai Kathirikai | Brinjal Stir Fry With Curry Powder,FALSE
Creamy Dal Makhani,FALSE
Carrot Amla Pomegranate Juice,FALSE
Semolina Porridge Fruit and Nut Breakfast Bowl,FALSE
Curd Rice Style Overnight Oats,FALSE
Badge m Badge Badge Mia Gai Badge / Badge Badge,FALSE
Bengali Aloo Jhinge Poshto Curry - Bengali Aloo Jhinge Posto Curry,FALSE
Masala Roasted Aloo - Masala Roasted Potato,FALSE
Paneer Stuffed Mushroom Masala,FALSE
Manipuri Style Alu Kangmet - Mashed Potato In Dry Red Chillies,FALSE
Asian Shrimp And Veggie Bowl,TRUE
Mughlai Aloo Great - Mughlai Aloo Sabzi,FALSE
Mugachi Usal -Spicy Moong Sprouted Sabzi,FALSE
Corn Korma,FALSE
Sindhi Tahiri - Sindhi Tahiri,FALSE
Vermicelli Biryani,FALSE
Beetroot Chicken Cutlets,TRUE
Paneer Carrot Stuffed Paratha,FALSE
Rustic Cottage Pie With Mushroom Sauce,FALSE
Shortbread Cookies With Citrus Zest,FALSE
Sweet Potato and Lentil Tacos With Cranberries,FALSE
Cheesy and Spicy Pull Apart Bread With Indian Spices,FALSE
Mango Curry - Mango Curry,FALSE
Avalakki Bella Usuli (Jaggery and Flattened Rice),FALSE
Andhra Style Pesarattu Upma,FALSE
Orange And Poppy Seeds Muffins,TRUE
Gluten Free Samosa,FALSE
Banana Walnut Chai Smoothie,FALSE
Honey Glazed Roasted Carrots With Herbs,FALSE
Loaded Baked Potato French Fries,FALSE
Thotakura Undalu (Crispy Amaranth Leaves Balls),FALSE
Anda Bhurji,TRUE
Zucchini Boats With Chickpeas In Tomato Hummus,FALSE
Foxtail Millet Vermicelli Upma,FALSE
Grilled Cherry Tomato Pickle,FALSE
Pissaladiere - Provencal Onion Tart,FALSE
Baby Potato Theeyal - Kerala Style Potatoes In Shallots And Roasted Coconut,FALSE
Oats Uttapam topped with Paneer,FALSE
Peanut Butter Cookie Bars-Healthy snack for kids,FALSE
Sel Roti (Nepalese ring-Shaped Sweet bread),FALSE
Suran Kofta Curry - Yam Kofta Curry,FALSE
Turmeric Milk,FALSE
Chow Chow and Carrot Kootu,FALSE
Pumpkin Erissery - Kerala Pumpkin Coconut Curry,FALSE
Sesame Peanut Potato Mix,FALSE
Baked Banana Chips - Baked Banana Chips,FALSE
Narkel Naru Ladoo With Grated Coconut,FALSE
Oriya Style Ghanta Tarkari,FALSE
Sri Lankan Egg Curry,TRUE
Red Rice Dosa (Red Rice Dosa),FALSE
Beetroot and Spinach Nimki (on named),FALSE
Lemon Pepper Fish,TRUE
Iyengar Style Thavala Adai,FALSE
Stuffed Jackfruit Curry (Stuffed Jackfruit Curry),FALSE
Israeli Couscous Salad,FALSE
Nei Appam Using Rice Flour,FALSE
Chicken Spaghetti in Tomato Basil Sauce,TRUE
Paal Kozhukattai With Bananas - With Vegan Option,FALSE
Maharashtrian Kalanyachi Bhakri With Groundnut Chutney,FALSE
Goan Raw Banana Sabzi,FALSE
Garlic Shrimp Linguine Pasta,TRUE
Healthy Fruit Pizza For Breakfast,FALSE
Sweet Lime Soda (Sweet Lime Soda),FALSE
Vaangi Bhaat,FALSE
Mash Ki Dal Khasgai (Dhaba Steel Urad Dal),FALSE
One Pot Tex-Mex Penne Pasta,FALSE
Saffron Pistachio Firni,FALSE
Punjabi Style Espresso Coffee,FALSE
Vempampoo Rice (Dried Neem Flowers Rice),FALSE
Menthe / Fenugreek Seeds Tambli (Karnatakas),FALSE
Thai Style Noodles With Spinach And Leeks,FALSE
Pasta Salad With Broccoli and Feta Cheese,FALSE
Healthy Spinach Idli (Steamed Spinach Savory Cake),FALSE
Punjabi Bhindi Kadhi - Punjabi Bhindi Kadhi,FALSE
Mushroom Strudel,FALSE
Suran Moongphali Curry,FALSE
Roast Peaches with Coconut Walnut Sauce,FALSE
"South Indian Style Green Moong Sprouts, Raw Mango Salad",FALSE
"Beetroot, Carrot and Cucumber Salad with Peanuts ",FALSE
Instant Mixed Vegetable Pickle,FALSE
Methi Kumro - Bengali Style Fenugreek Leaves and Pumpkin Stir Fry,FALSE
Til Ke Aloo,FALSE
Kaju Butter Masala,FALSE
Aloo Patta Gobi Sabzi - Potato Cabbage Sabzi,FALSE
Hyderabadi Style Cells - Hyderabadi Style Kuska,FALSE
Maharashtrian Gavachi Kheer (Whole Cracked Wheat Pudding),FALSE
Stuffed Matar and Gobi Paratha (Green Pea and Cauliflower Flat Bread),FALSE
Creamy Spinach Basil Pasta,FALSE
Kathiawadi Adad Dal - Spicy Urad Dal,FALSE
Chinese Style Green Beans,FALSE
Cheesy Baked Ziti Pasta with Roasted Mushroom and Corn,FALSE
Passion Fruit- Shrikhand Shots,FALSE
Anda Bhurji - Anda Bhurji,TRUE
Aloo Gobi Ki Sabzi,FALSE
Fish Tikka Masala Gravy,TRUE
Karnataka Steel Awarekai Upma,FALSE
Green Beans Salad,FALSE
Raw Banana and Banana Stem Stuffed Paratha,FALSE
Roasted Red Pepper Hummus,FALSE
Chaat Masala Mashed Potato Toasted Sandwich,FALSE
Indo-Chinese Style Ginger Fish,TRUE
Moroccan Eggplant And Garbanzo Stew,FALSE
Cheesy Pav Bhaji,FALSE
Enchorer Torkari - Bengali Style Raw Jackfruit in Semi-gravy,FALSE
Creme Caramel Flan (Caramel Custard),TRUE
Elo Jhelo Nimki,FALSE
Spinach And Tomato Quiche,TRUE
Kerala Style Avial - Onam Sadya,FALSE
Muga Ambat,FALSE
Puli Koozh,FALSE
Chakka Erissery - Kerala Style Coconut Laced Jackfruit Sabzi,FALSE
Cold Phyllo Tartlets With Cream Cheese And Dill Toppings,FALSE
Aal Ke Kofte,FALSE
Vepampoo Kara Kuzhambu (Dried Neem Flower Gravy),FALSE
The Best Spicy Spaghetti Bolognese,TRUE
Rajasthani Dal - Rajasthani Dal,FALSE
Banana And Cranberry Bran Muffins,FALSE
Tandoori Chickpea and Cauliflower Curry (Vegan Curry),FALSE
Achari Paneer Tikka - Achari Paneer Tikka,FALSE
Rava Pongal,FALSE
Oats Yogurt Parfait With Fruits,FALSE
Indo Japanese Rice Cakes,FALSE
Cauliflower Rice and Lentil Curry,FALSE
Healthy Vegetable Paratha Rolls,FALSE
Vegetarian Malai Kebab,FALSE
Curd Oats - Curd Rice Style Overnight Oats,FALSE
Persian Eggplant Stew (Khoresht Bademjan),FALSE
Labongo Latika,FALSE
Moong Dal Ladoo,FALSE
Adzuki Bean Paste (Red Bean Paste),FALSE
Paneer Pav Bhaji - Wholesome Weeknight Dinner,FALSE
Andhra Style Beetroot Vepudu (Stir Fried Beetroot),FALSE
Iyengar Style Whole Wheat and Oats Khara Biscuit (Savory Cookie),FALSE
Punjabi Rajma Masala - Punjabi Rajma Masala,FALSE
Eggless Date and Walnut Oatmeal Cake,FALSE
Muesli Pumpkin Bread,TRUE
Baby Corn and Tomato Masala Bath-Rice Spiced With Pav Bhaji Masala,FALSE
Raab - Immunity Building Home Remedy Made From Millet Flour,FALSE
Prawn Ghee Pepper Masala With Garlic,TRUE
Ada Pradhaman - Kerala Style Rice Ada Pudding With Jaggery and Coconut Milk,FALSE
"Creamy Cabbage, Sweet Corn Cole Slaw with Hung Curd",FALSE
Mamsaam Chops (Lamb Chops in Black Pepper Gravy),TRUE
Karnataka Style Kadle Kaalu Saru (Black Chickpea Curry),FALSE
Broccoli and Tofu Vegetable - Broccoli and Tofu Green Curry,FALSE
Satsaagi - Sindhi Seven Vegetable Sabzi No Onion No Garlic,FALSE
Baked Eggplant Stuffed with Red Lentil Hummus,FALSE
Lebanese Style Riz B Haleeb - Rice Pudding With Pistachios,FALSE
Puffed Rice Upma,FALSE
Homemade Macaroni And Cheese,FALSE
Avarekalu Usli - Avarekalu Usli,FALSE
Ragi Or Finger Millet Powder/ Malt for Babies 6 Months and Above,FALSE
Sri Lankan Style Fried Egg Curry,TRUE
Pepper Tea - Kali Mirch Chai,FALSE
Pull Apart Mini Pizza Boats,FALSE
Roasted Beet and Walnut Dip,FALSE
Peanut Saffron Barfi,FALSE
South Indian Case Tiger Joint (Plantine's Lotus Past Surrey),FALSE
Kala Chana Salad,FALSE
Banana Stem Thoran - Ayurvedic No Onion No Garlic,FALSE
Three Bean Salad,FALSE
Spinach And Sweet Potato Kofta In Green Curry,FALSE
Chettinad Vegetable Pulav,FALSE
Eggless Ragi and Whole Wheat Crisp Biscuits,FALSE
Cheesy Grilled Sandwich With Smoked Chicken,TRUE
Papad Parathas,FALSE
Mangalore Nurge Gashi - Mangalore Nurge Gashie,FALSE
Methi Bajra Poori,FALSE
Healthy Spicy Banana Cake,FALSE
Fenugreek Spiced Sardine Fish Curry,TRUE
Dahi Bhindi,FALSE
Whole Wheat Fruit and Nut Cup Cake,FALSE
Sorekai Majjige Huli,FALSE
Kare Badge Badge Papa Badge Badge Badge |,FALSE
Jowar Dhani Chivda,FALSE
Moroccan Harira (Thick Soup With Chickpeas and Masoor Dal),FALSE
Spicy Mixed Vegetables Rice Cutlet,FALSE
Upside Down Pear Ginger Cake,TRUE
Punjabi Masala Lobia Vegetable - Black Eyed Peas Masala,FALSE
Maharashtrian Rice Flour Porridge,FALSE
Ande Ka Salan - Tangy Egg Masala in Peanut Gravy,TRUE
Oats Omelette,TRUE
Southern Style Fried Chicken,TRUE
Tawa Idli,FALSE
Egg And Harissa Sandwich,TRUE
Chaas Dahi Vada - Dahi Vada in Refreshing Buttermilk,FALSE
Chingiri Paturi,TRUE
Cajun Style Potatoes,FALSE
Puli Upma in Ragi Pachai - Ragi Flower Upma,FALSE
Raw Banana Chivda,FALSE
Shahi Tukda Gajar Halwa Shots With Rabri,FALSE
Beetroot Paratha - Whole Wheat Beetroot Paratha,FALSE
Bhatt Ki Dal - Traditional Kumaoni Black Bean Dal,FALSE
Matar Pudina Oat and Broken Wheat Tikki,FALSE
Black Forest Cake,TRUE
Happy Dahi Wali Gourd - Yogurt Based Bottle Gourd Vegetable,FALSE
Tomato Rice With Basil,FALSE
Peanut Chaat With Spiced Yogurt,FALSE
Chicken Pakora - Chicken Fritters,TRUE
Gajar Lauki Juice,FALSE
Roasted Vegetables With Tahini Sauce,FALSE
Karnataka Style Ellu Bella (Sankrati Mix),FALSE
Peanut Curry,FALSE
Savory Tart with Grape and Gouda Cheese,FALSE
Healthy Tomato Carrot Onion Soup,FALSE
Mughlai Bhindi,FALSE
Chow Chow Thoran,FALSE
Biryani Masala Powder,FALSE
Italian Pasta Sizzler,FALSE
Whole Wheat Sonth Ke Ladoo,FALSE
Crispy Lavash | Lebanese Bread (Eggless),FALSE
Punjabi Style Boondi Kadhi,FALSE
Quick and Easy Creamy Fruit Trifle,FALSE
Chilli Chicken - Delicious Indian Style Chinese Chicken,TRUE
Burnt Garlic Chicken Fried Rice,TRUE
Bacon Quiche Tart,TRUE
Aloo Bonda (Deep Fried Snack With Potato Filling),FALSE
Desiccated Coconut Coriander Chutney,FALSE
Rajasthani Gunday Pickle (Bird Lime Pickle),FALSE
Shahi Paneer - Shahi Paneer,FALSE
Egg Pakora,TRUE
Spicy Goan Style Mushrooms,FALSE
Baked Whole Wheat Salsa Tart,FALSE
Dal Kabila - Diabetic Urad Dal Tadka,FALSE
Thumbprint Salted Caramel Chocolate Cookies,FALSE
Olive Oil and Cranberry Cookies,FALSE
Green Beans And Scrambled Egg,FALSE
Mirchi And Aloo Curry - Long Green Chilli And Potato Curry,FALSE
Bardoli Ki Khichdi,FALSE
Chocolate Pancakes With Banana,FALSE
Stuffed Makai Paratha (Corn and Coriander Stuffed Flat Bread),FALSE
Kanji - Probiotic Drink Made From Carrots and Beetroot,FALSE
Shahi Egg Curry In Tomato and Cashew Gravy,TRUE
Mooli Makki Roti,FALSE
Pineapple Chicken Curry,TRUE
Vietnamese Vegetarian Spring Rolls With Mushrooms and Vegetables,FALSE
Dhingri Dolma,FALSE
Kashmir Style Bom Chount/Wangan-Spicy Apple Brinjal Curry,FALSE
Watermelon Pizza,FALSE
Chilli Roasted Black Eyed Peas,FALSE
Menthya Dose (Dosa With Methi Leaves),FALSE
Bharwa Lauki,FALSE
Vermicelli and Oats Kheer,FALSE
Salted Caramel Popcorn,FALSE
Mushroom Thoran,FALSE
Pyaz Kachori Chaat,FALSE
Broccoli Malai Kofta,FALSE
Dahi Wale Tinda Ki Sabzi - Apple Gourd in Yogurt Curry,FALSE
Bharli Vangi - Maharashtrian Style Stuffed Brinjals,FALSE
Vazhakkai Podimas (Ayurvedic With No Onion No Garlic),FALSE
Fresh Figs Ice Cream,FALSE
Assamese Bilahi Boror Tenga (Sour Curry With Red Lentil Fritters),FALSE
Moong Dal Karara,FALSE
Potato Puff Pastry,FALSE
Pizza Flavoured Idli Muffins,FALSE
Baby Potatoes Pulao - Aloo Pulao,FALSE
Rajasthani Kanji Vada,FALSE
Sour Cream Onion Dip,FALSE
Khajur Satori (Dates Flatbread),FALSE
Achari Chicken Masala Pasta,TRUE
Corn And Drumstick Leaves Salad,FALSE
Mango Pulusu - Mamidi Pandu Pulusu,FALSE
Karwar Style Dali Thoy - Toor dal Curry,FALSE
Spiced Rajma Pulao,FALSE
Baingan/Eggplant Pakora,FALSE
Malaysian Nasi Lemak Rice,FALSE
Paniyaram Muttai Masala - Spicy Egg Curry Made In Paniyaram Pan,TRUE
Savory Oatmeal Bowl with Cabbage and Green Peas Stir Fry,TRUE
Kerala Style Cauliflower Kurma,FALSE
Tofu and Capsicum Paratha (Stuffed Tofu Flatbread),FALSE
Kerala Style Chakka Adai-Rice Flour and Jackfruit Flatbread,FALSE
Baby Corn Stew,FALSE
Spaghetti Stir Fry,FALSE
